,Post_ID,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Total_Engagement,Engagement_Rate,Virality_Score,Like_View_Ratio,Engagement_Level_Calculated
2136,Post_2137,Instagram,#Gaming,Reel,Australia,3894059,344593,93343,21314,Medium,459250,0.11793606619725074,0.14190668400247658,8.849198227350946,High
2137,Post_2138,YouTube,#Education,Post,Brazil,2748098,238202,11437,42674,High,292313,0.10636920517390573,0.11053099270841142,8.667885934198853,High
2138,Post_2139,YouTube,#Challenge,Video,Japan,2221509,94536,30994,17067,Low,142597,0.06418925154028185,0.07814102936337418,4.255485798166922,Medium
2139,Post_2140,Instagram,#Music,Reel,Brazil,2854637,188755,50133,48809,Low,287697,0.10078234115230764,0.11834429386293248,6.612224251279584,High
2140,Post_2141,Instagram,#Music,Video,Germany,1155651,50816,83762,21207,High,155785,0.1348028081142144,0.20728316766913193,4.397175271773226,High
2141,Post_2142,YouTube,#Challenge,Live Stream,Australia,3863014,248275,65817,25327,Medium,339419,0.08786377683332237,0.10490150954669074,6.426976448959285,Medium
2142,Post_2143,YouTube,#Challenge,Live Stream,Brazil,1653694,108742,26758,18715,Medium,154215,0.09325485851675099,0.10943560295919318,6.575702639061398,Medium
2143,Post_2144,Instagram,#Fashion,Video,USA,4429431,5153,43971,14991,Low,64115,0.014474771138776064,0.024401779822284173,0.11633548417392663,Low
2144,Post_2145,TikTok,#Education,Reel,Australia,454948,306641,59145,37973,High,403759,0.8874838443074813,1.017487712881472,67.40132938269868,High
2145,Post_2146,Twitter,#Viral,Tweet,UK,2664697,448573,15378,20611,Medium,484562,0.1818450653113656,0.18761607792555776,16.833921455234872,High
2146,Post_2147,TikTok,#Gaming,Tweet,Australia,1365873,210793,21826,38899,Low,271518,0.19878714931768912,0.21476667303621932,15.432840388528069,High
2147,Post_2148,YouTube,#Education,Post,UK,3236438,331077,62035,20808,High,413920,0.1278936905326164,0.14706136808429515,10.229672250789294,High
2148,Post_2149,Instagram,#Gaming,Tweet,Australia,1187542,417824,3004,33799,Low,454627,0.38283024937223276,0.3853598441149871,35.18393454715707,High
2149,Post_2150,TikTok,#Fitness,Post,Germany,347711,204813,98930,24858,Medium,328601,0.9450405652970426,1.229558455153849,58.90322710526845,High
2150,Post_2151,YouTube,#Dance,Shorts,Canada,1869423,167610,54151,30587,Medium,252348,0.13498710564703656,0.16395379750864303,8.965868078011237,High
2151,Post_2152,TikTok,#Fitness,Video,UK,4706191,318830,35920,32602,Low,387352,0.08230690169608501,0.08993940109953039,6.774693164812053,Medium
2152,Post_2153,TikTok,#Gaming,Video,Canada,311896,380243,78206,27299,Low,485748,1.557403749967938,1.8081475876574242,121.91339420832585,High
2153,Post_2154,TikTok,#Education,Post,UK,970198,143299,46943,46777,High,237019,0.24429961719154233,0.2926845860329541,14.770077860395507,High
2154,Post_2155,YouTube,#Gaming,Tweet,Canada,2930604,72137,89326,11770,Medium,173233,0.059111705300340815,0.08959211138727716,2.4615062287501144,Medium
2155,Post_2156,TikTok,#Fitness,Reel,Germany,3351813,93307,40221,28094,High,161622,0.04821927714941138,0.06021905159983567,2.7837770185866573,Low
2156,Post_2157,YouTube,#Gaming,Video,USA,3200398,275571,97019,15736,Low,388326,0.12133678373752264,0.15165145085080042,8.610522816224732,High
2157,Post_2158,Instagram,#Viral,Video,Japan,3011767,223622,99894,9453,High,332969,0.11055602906864974,0.14372393349153503,7.42494356303127,High
2158,Post_2159,YouTube,#Dance,Post,India,3208192,148479,59728,43085,High,251292,0.07832822973188637,0.09694556934248325,4.628120760852219,Medium
2159,Post_2160,TikTok,#Education,Video,Japan,4306154,289599,29188,17469,Low,336256,0.07808731410906344,0.08486552036922042,6.725235558226668,Medium
2160,Post_2161,YouTube,#Challenge,Video,Australia,4521597,438998,99103,14083,Medium,552184,0.12212145399070284,0.144039152538362,9.708914792715936,High
2161,Post_2162,TikTok,#Fitness,Shorts,Canada,119572,481352,83967,27291,Low,592610,4.956093399792594,5.658323018766936,402.56247281972367,High
2162,Post_2163,YouTube,#Tech,Reel,USA,3387703,258583,51255,46631,Low,356469,0.10522439540892457,0.1203541160485438,7.632989078440465,High
2163,Post_2164,Instagram,#Gaming,Tweet,India,628363,74367,94257,13383,High,182007,0.2896526370903443,0.43965669525417633,11.83503802738226,High
2164,Post_2165,YouTube,#Dance,Post,Australia,3800272,198740,15794,46661,Medium,261195,0.06873060665131338,0.07288662495737147,5.229625668899489,Medium
2165,Post_2166,Twitter,#Gaming,Reel,India,3210454,289874,90165,43484,High,423523,0.1319199714432912,0.16000478437006105,9.029065671085771,High
2166,Post_2167,Twitter,#Dance,Video,Canada,320720,465297,36253,43115,High,544665,1.6982570466450486,1.8112933399850337,145.07888500873037,High
2167,Post_2168,Twitter,#Music,Tweet,Japan,4217823,141048,38461,5788,High,185297,0.04393190515581142,0.053050590316378855,3.3440948090993863,Low
2168,Post_2169,YouTube,#Challenge,Tweet,Canada,3887988,9588,49773,40260,Medium,99621,0.02562276426779095,0.03842450131018923,0.2466056994003068,Low
2169,Post_2170,YouTube,#Challenge,Reel,Japan,888391,41916,38940,10831,Medium,91687,0.103205683083237,0.147037734511043,4.718192777729626,High
2170,Post_2171,Twitter,#Comedy,Video,Japan,4620289,304155,43414,44280,Medium,391849,0.08481049562051204,0.09420687753514986,6.583029762856826,Medium
2171,Post_2172,Instagram,#Viral,Video,India,933951,188820,89181,2551,High,280552,0.30039263301822045,0.39588051193263885,20.217334742400833,High
2172,Post_2173,YouTube,#Viral,Reel,Brazil,3021490,245628,5788,46874,Medium,298290,0.09872281556450625,0.1006384267364777,8.12936663699036,Medium
2173,Post_2174,TikTok,#Viral,Post,Japan,257530,427342,76586,49730,High,553658,2.1498776841533025,2.447264396381004,165.93872558536867,High
2174,Post_2175,Twitter,#Viral,Shorts,Brazil,428868,248217,34709,49708,Medium,332634,0.7756092783793614,0.8565409403359542,57.87724894373094,High
2175,Post_2176,TikTok,#Dance,Shorts,Japan,3374576,396248,23904,1717,Low,421869,0.12501392767565467,0.13209748424690984,11.742156644271756,High
2176,Post_2177,Twitter,#Viral,Video,Canada,2974026,445834,2556,36194,High,484584,0.16293872346778407,0.16379816450831297,14.990924759904587,High
2177,Post_2178,Instagram,#Fashion,Live Stream,UK,2658996,329969,61578,12445,High,403992,0.15193403826105795,0.17509240329808695,12.409533523179425,High
2178,Post_2179,TikTok,#Comedy,Post,Australia,1343257,494555,85238,41759,Medium,621552,0.462720090049782,0.526176301333252,36.817600801633645,High
2179,Post_2180,Instagram,#Viral,Tweet,Canada,4004581,192354,3305,2480,Low,198139,0.049478085222898475,0.05030339004255376,4.803348964598294,Low
2180,Post_2181,Twitter,#Music,Shorts,India,4521859,43194,6727,971,High,50892,0.01125466318166931,0.012742325667385914,0.9552266003871417,Low
2181,Post_2182,Instagram,#Music,Live Stream,Canada,3148704,463587,9057,13811,Medium,486455,0.15449372186143887,0.15737014339868086,14.723105125156255,High
2182,Post_2183,YouTube,#Education,Tweet,UK,263141,181365,92942,5308,High,279615,1.0626052192550761,1.4158074948411687,68.9231248646163,High
2183,Post_2184,Twitter,#Tech,Post,Japan,1746095,162903,81213,47445,Low,291561,0.166978887173951,0.21349010219947942,9.329561106354465,High
2184,Post_2185,YouTube,#Fashion,Shorts,UK,2204480,287793,19461,28472,Low,335726,0.15229260415154594,0.16112053636231674,13.05491544491218,High
2185,Post_2186,YouTube,#Viral,Shorts,UK,1764533,472012,15668,49499,Low,537179,0.30443125744885474,0.3133106606677234,26.74996727179373,High
2186,Post_2187,YouTube,#Music,Tweet,Brazil,3939014,405603,52812,15241,Medium,473656,0.12024735124069119,0.13365476741133694,10.297069266572802,High
2187,Post_2188,Twitter,#Dance,Live Stream,Canada,1448171,171170,97460,23669,High,292299,0.20184011418541042,0.2691387964542861,11.819736757606664,High
2188,Post_2189,YouTube,#Music,Post,Brazil,3151221,407639,84929,11992,Medium,504560,0.16011571387725584,0.18706685440342014,12.93590643118969,High
2189,Post_2190,TikTok,#Gaming,Post,USA,1320584,445459,33529,3631,Medium,482619,0.36545876672744787,0.3908482913620035,33.73197009807782,High
2190,Post_2191,Instagram,#Comedy,Live Stream,Canada,3712830,135258,87420,47950,High,270628,0.07288995186959812,0.09643533369424401,3.6429893100411275,Medium
2191,Post_2192,YouTube,#Fashion,Shorts,UK,658004,435828,78312,29891,Low,544031,0.8267898067488951,0.9458042808250405,66.23485571516282,High
2192,Post_2193,Twitter,#Tech,Tweet,Australia,2044541,57785,95543,45021,High,198349,0.09701395080851888,0.1437447329253852,2.826306735839487,Medium
2193,Post_2194,TikTok,#Viral,Reel,Japan,3224016,293451,48981,27567,Medium,369999,0.11476338827102595,0.1299559307397978,9.102032992392099,High
2194,Post_2195,Instagram,#Fitness,Post,Germany,1615734,285555,68383,31687,Low,385625,0.23866861748282825,0.28099179691706677,17.67339178354853,High
2195,Post_2196,TikTok,#Challenge,Live Stream,Brazil,639630,343326,96725,48577,Low,488628,0.7639228929224708,0.9151431296218127,53.675718774916746,High
2196,Post_2197,TikTok,#Viral,Reel,Australia,4027013,187226,91851,23484,High,302561,0.07513285901982437,0.09794157605153,4.649252435986673,Medium
2197,Post_2198,Twitter,#Fashion,Tweet,Canada,1006906,153888,62055,43370,Low,259313,0.2575344669710976,0.319163854421366,15.283253848919362,High
2198,Post_2199,TikTok,#Gaming,Live Stream,Brazil,810419,34397,20268,21325,Low,75990,0.09376631100702229,0.11877559632733191,4.2443476769424215,Medium
2199,Post_2200,Instagram,#Challenge,Live Stream,Germany,3995291,237537,75689,38151,Medium,351377,0.08794778653169444,0.10689233900609492,5.945424250699135,Medium
2200,Post_2201,YouTube,#Viral,Tweet,India,2965309,180167,89358,9672,Medium,279197,0.0941544371935606,0.12428890210092776,6.075825487326953,Medium
2201,Post_2202,Twitter,#Tech,Live Stream,USA,1551796,454815,86874,2310,High,543999,0.35056089846861316,0.40654377250617996,29.308942670299448,High
2202,Post_2203,Instagram,#Fitness,Post,Germany,4913452,306350,2985,44655,Low,353990,0.0720450713673401,0.07265258722380925,6.234924041183266,Medium
2203,Post_2204,TikTok,#Gaming,Live Stream,India,2443283,82547,85481,19090,Low,187118,0.07658466088455573,0.1115707840639009,3.3785279887757578,Medium
2204,Post_2205,YouTube,#Challenge,Video,Germany,4037538,373205,89453,48449,High,511107,0.12658877761645834,0.1487441108913402,9.24338049573775,High
2205,Post_2206,YouTube,#Tech,Reel,Japan,378803,367221,69287,15299,High,451807,1.1927228665031693,1.3756332447208708,96.94247405643567,High
2206,Post_2207,YouTube,#Music,Live Stream,Germany,591859,475173,79780,15871,Low,570824,0.9644594405086346,1.0992550590596746,80.28483135341357,High
2207,Post_2208,YouTube,#Dance,Post,Australia,1035827,207082,54620,2009,Medium,263711,0.254589810846792,0.3073206240038153,19.991948462436294,High
2208,Post_2209,TikTok,#Education,Live Stream,Japan,2114199,130092,77083,28834,Medium,236009,0.11163045673562423,0.14809012775050978,6.1532523664990855,High
2209,Post_2210,YouTube,#Education,Reel,Brazil,4909844,224556,76869,28192,Medium,329617,0.06713390486540917,0.08279000310396828,4.573587266723749,Medium
2210,Post_2211,Twitter,#Fitness,Post,USA,2756985,167281,38374,11465,Low,217120,0.07875269542634436,0.09267152342141868,6.067533918392737,Medium
2211,Post_2212,TikTok,#Comedy,Video,Brazil,4854526,409766,24084,33526,High,467376,0.0962763408827144,0.10123748435995605,8.440906486029737,Medium
2212,Post_2213,YouTube,#Challenge,Live Stream,Germany,2968614,8940,55512,39938,High,104390,0.03516455827534331,0.053864193862859906,0.3011506379744891,Low
2213,Post_2214,Instagram,#Challenge,Post,Brazil,261001,277498,57943,20924,Low,356365,1.3653779104294619,1.587380891260953,106.32066543806347,High
2214,Post_2215,Instagram,#Fashion,Video,UK,1136022,158575,56196,15648,High,230419,0.20282969872062337,0.25229705058528795,13.958796572601587,High
2215,Post_2216,YouTube,#Gaming,Shorts,Japan,2831737,137353,78616,8365,High,224334,0.07922134011739085,0.10698380534632983,4.850485761919274,Medium
2216,Post_2217,Twitter,#Education,Tweet,Canada,3681125,234402,12937,11806,Low,259145,0.07039831573228293,0.07391273048320826,6.3676729260755875,Medium
2217,Post_2218,Instagram,#Comedy,Video,Australia,213956,293513,50197,22937,Low,366647,1.7136560788199442,1.948269737703079,137.18381349436333,High
2218,Post_2219,Twitter,#Education,Tweet,Canada,175511,168183,60981,48874,Low,278038,1.5841628160058343,1.9316111240890885,95.82476312026027,High
2219,Post_2220,Instagram,#Viral,Video,India,517316,364221,48454,32308,High,444983,0.8601763718887488,0.9538405925971747,70.40590277509298,High
2220,Post_2221,Instagram,#Fitness,Tweet,Brazil,2776258,317373,95587,17971,High,430931,0.15522008401236484,0.1896502414400967,11.431682502130567,High
2221,Post_2222,Instagram,#Music,Video,Brazil,3603843,331779,44762,42966,Medium,419507,0.11640545939431879,0.12882608926082517,9.20625565542117,High
2222,Post_2223,YouTube,#Comedy,Tweet,Australia,965294,180682,20214,10817,Medium,211713,0.21932488961912122,0.24026565999581476,18.717820684682593,High
2223,Post_2224,YouTube,#Tech,Shorts,UK,4513431,496958,8179,42318,Low,547455,0.1212946425900828,0.12310678949118753,11.010647997055898,High
2224,Post_2225,Instagram,#Gaming,Live Stream,USA,3087010,167365,34302,37657,High,239324,0.0775261498990933,0.0886378728931879,5.421589175286119,Medium
2225,Post_2226,TikTok,#Education,Post,Brazil,2979191,471046,81457,11460,Low,563963,0.18930071955775912,0.21664270602321234,15.811205122464456,High
2226,Post_2227,Instagram,#Education,Video,Canada,646803,49231,73332,4583,High,127146,0.19657608267123064,0.309952180184693,7.611436557962779,High
2227,Post_2228,YouTube,#Music,Post,UK,2711276,358664,90509,24286,Medium,473459,0.1746258957037203,0.2080083326079676,13.228605276629896,High
2228,Post_2229,Twitter,#Gaming,Post,USA,4210489,127953,19306,21718,Low,168977,0.0401323931733345,0.044717608809808074,3.0389106823459224,Low
2229,Post_2230,TikTok,#Education,Reel,Australia,3384848,210894,82911,24114,High,317919,0.09392415848510775,0.11841890684603858,6.230530883513824,Medium
2230,Post_2231,TikTok,#Music,Tweet,Germany,4799072,236114,47386,40537,Low,324037,0.06752076234738716,0.07739475465256616,4.9199928652872895,Medium
2231,Post_2232,YouTube,#Fitness,Video,Brazil,3371495,283970,78225,32830,Medium,395025,0.11716612363358095,0.14036799698650004,8.422673027840764,High
2232,Post_2233,TikTok,#Viral,Reel,UK,28185,105103,37939,16406,Low,159448,5.657193542664538,7.003264147596239,372.90402696469755,High
2233,Post_2234,YouTube,#Music,Post,USA,3573243,450012,69135,30432,Low,549579,0.1538039814252767,0.17315195188236568,12.593937775852357,High
2234,Post_2235,Instagram,#Comedy,Shorts,Germany,182764,157348,86537,11664,Low,255549,1.39824582521722,1.8717362281412093,86.09354139764943,High
2235,Post_2236,Twitter,#Education,Reel,India,3380696,215220,38005,6655,High,259880,0.07687174475315142,0.08811351272045756,6.366144722861801,Medium
2236,Post_2237,Twitter,#Fashion,Post,Germany,3978070,428088,56427,5317,Low,489832,0.12313307709517429,0.13731759370750138,10.761198269512603,High
2237,Post_2238,TikTok,#Challenge,Shorts,Japan,4673322,65950,25445,8429,Low,99824,0.02136039416928686,0.02680512919931475,1.4112017104749042,Low
2238,Post_2239,YouTube,#Challenge,Post,Canada,940572,408240,54144,49611,Medium,511995,0.5443442926219364,0.6019092637246272,43.40337581811919,High
2239,Post_2240,TikTok,#Gaming,Post,Australia,1669794,228462,53780,38340,Medium,320582,0.19198895193059742,0.2241965176542735,13.682047006996074,High
2240,Post_2241,TikTok,#Comedy,Tweet,Canada,2204106,441761,7826,15774,Low,465361,0.21113367505918498,0.21468432099000684,20.042638602680636,High
2241,Post_2242,Twitter,#Fitness,Live Stream,UK,1815867,356490,24330,35584,High,416404,0.22931415131174254,0.24271270968633715,19.63194441002562,High
2242,Post_2243,Twitter,#Tech,Video,India,2654590,488135,71550,15800,Low,575485,0.21678865662870725,0.24374197145321877,18.388338688837074,High
2243,Post_2244,YouTube,#Viral,Post,Germany,1816000,113659,22679,34146,Low,170484,0.09387885462555066,0.10636729074889868,6.25875550660793,Medium
2244,Post_2245,TikTok,#Challenge,Tweet,India,4524217,407316,32931,25862,Medium,466109,0.1030253411805844,0.11030416976020381,9.003016433561873,High
2245,Post_2246,Twitter,#Fitness,Tweet,India,4946908,203142,39890,30878,High,273910,0.055369940172730114,0.06343356294477277,4.106443863520405,Medium
2246,Post_2247,YouTube,#Fashion,Post,Brazil,724235,54370,44166,41676,Low,140212,0.1936001435997984,0.25458311183524684,7.507231768693863,High
2247,Post_2248,Twitter,#Tech,Tweet,Canada,4549360,280796,69638,48578,Low,399012,0.08770728190338861,0.10301448995023475,6.172208838166247,Medium
2248,Post_2249,Twitter,#Viral,Tweet,Australia,3294369,278905,91660,30693,Low,401258,0.12180117042140695,0.14962440455213122,8.466112933918453,High
2249,Post_2250,YouTube,#Challenge,Post,Australia,1131562,73853,82394,40738,Medium,196985,0.17408237462905257,0.24689676747716874,6.52664193389315,High
2250,Post_2251,TikTok,#Comedy,Tweet,Australia,994341,435936,50179,47236,Low,533351,0.5363864106981407,0.5868509897510009,43.841700181326125,High
2251,Post_2252,TikTok,#Fashion,Shorts,USA,4461411,195035,1636,17389,Medium,214060,0.04798033626581366,0.04834703639722949,4.371599029992978,Low
2252,Post_2253,YouTube,#Music,Video,USA,3906243,385981,34390,20819,Medium,441190,0.11294484239715757,0.12174869817366712,9.881131306987303,High
2253,Post_2254,TikTok,#Education,Tweet,Japan,37444,248092,97919,7879,Medium,353890,9.4511804294413,12.06625894669373,662.5681016985365,High
2254,Post_2255,YouTube,#Comedy,Reel,Japan,1406957,197077,91374,827,High,289278,0.20560543072744938,0.27054984622842065,14.00732218539728,High
2255,Post_2256,TikTok,#Dance,Tweet,Brazil,3614546,30253,6220,8336,Medium,44809,0.01239685426606827,0.014117678956084664,0.8369792499528295,Low
